Text;Sentiment
Terimakasih kakak baru pertama kali naik VW dan puas banged,, masnya drivernya ramah pengambilan foto dan videonya juga bagus bagus ???? kereen  bangeddd pokoknya;2
Sungguh sangat menyenangkan,driver dan kameramen nya sangat ramah dan asik...terimakasih vw borobudur tour..semoga makin keren dan wisatawan selalu puas;2
"VW Borobudur tour yg mampu memberikan pengalaman berkeliling Borobudur yg menyenangkan…. Sopir yg ramah, free foto n video yg keren…
Recommended bgt bagi yg nyari vw tour
Bintang 5 deh ??????????";2
"Terima kasih untuk vw borobudur tour yg sudah bikin kami senang dan puas keliling safari vw nya...
Rekomended untuk acara di sekitaran borobudur";2
Pengalamannya seru banget dan harganya worth it!;2
Perjalanan yang menyenangkan naik VW.driver ramah.bagian dokumentasi super hebat.semua ramah dan enak.sukses dan jaya selalu vw Borobudur tour.????;2
Sangat memuaskan bersama VW Borobudur Tour...recommended lah pokoknya;2
Pertama kali sih pake layanan trip ini....pelayanannya joss...Bapak nya juga fast response.... bakal repeat order utk tamu berikutnya;2
Pelayananany luar biasa dr driver yg ramah dan team dokumentasi yg totalitas.Terima kasih vw borobudur tour atas serviseny;2
pelayanannya ramah sekalii.terimakasih vw borobudur tour??;2
"Liat bukit menoreh dari sini, indah sekali

Kami naik vw, yang masih dalam rangkaian tour, dan pengemudinya ramah2, kami mau turun ya di bukakan pintu, service nya oke sekali

Hampir 4jam menaiki vw muter-muter destinasi wisata yang ada di magelang,

Pengalaman yang tak terlupakan, terimakasih magelang";2
Driver ramah, mobil vw nya bagus dan terawat. Rutenya lumayan jauh, dalam perjalanan disuguhkan pemandangan yg indah;2
Servis memuaskan, mas nya pinter foto dan video.. dah paling cocok buat yg hobi update status.. dah paket lengkap.. jalan2, d jelasin detail.. fto sama video cakep2;2
jelajah alam paling seru ??;2
Mantap sekali ??;2
Parkiran luas nyaman dan bagus buat foto ??;2
Terimakasih telah menemani liburan kami di borobudur ??;2
Liburan yang asik susur desa bersama vw pak camat;2
Parkiran luas dan sopir nya asik;2
Driver ramah ??;2
Liburan yang sangat asik, susur desa sambil mengenal umkm sekitar borobudur ??;2
Pelayanan memuaskan, keliling desa bersama vw pak camat ??;2
Harga terjangkau dengan 400k bisa keliling sekitaran candi selama 2 jam ??;2
Rekomendasi untuk liburan keluarga ??;2
Pengalaman yg menyenangkan,pelayanan ramah membuat nyaman ??;2
Pelayanan memuaskan ,recomended??;2
Bagi yang mau keliling sekitaran candi borobudur. 1 mobil vw safari bisa dinaiki 3-4orang. Selamat berlibur ??;2
"Wisata ter hist bisa keliling desa2 setempat .sawah2
Pokonya seru deh pemandunya baek2 ramah2 .";2
Liburan yang asik;2
Rekomendasi untuk keluarga dan rombongan;2
Terimakasih sudah dibantu untuk foto prewed nya mas ??;2
Liburan terasa lebih seru, terimakasih mas arya ??;2
Rekomendasi untuk keluarga yang mau keliling candi borobudur;2
Pemandu nya ramah, baik, sabar dan cepat tanggap. Sukses selalu VW/Jeep Tour Borobudur;2
Asik naik Jeep ma vw, ada fotografernya pula, jadi gak sibuk poto2 :), mbak salmanya juga ngikutin terus:);2
"Terima kasih atas pelayanan yg diberikan kepada kami sekeluarga
Sangat memuaskan
Kami akan order kembali";2
Pelayanan mantab maksimal,oke banget dehh;2
seru sekali wisata kali ini...;2
Sangat memuaskan pelayanan ramah trip yg sangat bagus recomendet untuk wisata di borobudur pasti akan repeat order lagi;2
"Saya dan keluarga berwisata vw tur disini...pelayanan sangat memuaskan.
Terima kasih team rental vw borobudur";2
Tour vw safari borobudur mantap;2
Mantap sekali...;2
"Kami sekeluarga benar benar merasa exited banget,pelayanan drivernya ramah baik sopan dan lihai memfoto.
terima kasih untuk pelayanan yg memuaskan.
kami pasti akan kembali";2
Sangat recommended untuk perjalanan wisata sambil bernostalgia;2
Diajak keliling melihat spot destinasi wisata dengan mobil classic dan driver yang ramah melewati persawahan, pemandangan pegunungan menoreh serta spot foto selvie yang banyak merupakan suatu nilai eksotik tersendiri yang tidak akan kami lupakan;2
Drivernya ramah² dan mantap dah pokoknya;2
"Rekomen banget dan pelayananya sangat memuaskan banget, tim drivernya sangat ramah dan profesional banget ????????.
See you next time";2
"Pertama kali berwisata di Borobudur memakai jasa dr rental vw borobudur.
Sangat berkesan dan semua anggota keluarga saya merasa puas.
Pasti saya rekomendasikan kepada teman teman saya dikantor.
Terima kasih";2
"Pelayanan Tidak Meragukan lagi.
Terima kasih semuanya
Membuat liburan kami sekeluarga puas.";2
Menikmati perjalanan wisata dengan mobil tertutup dan terbaru itu BIASA, tetapi dengan VW terbuka, baru LUAR BIASA. Nikmati sensasi angin alam, bernyanyi dan menyapa sesama pengguna jalan dengan teriak penuh happy dan bersahabat, akan menjadi pengalaman indah tak terlupakan. Tidak percaya??? Harus dicoba,... Saya sdh mencoba... ????;2
"Suatu jasa rental vw yang ada di area borobudur
Harga sangat ramah dikantong
Pelayanan sangat memuaskan karena pemandu sangat berpengalaman dan ramah";2
"Recommended banget sewa VW disini.
Drivernya ramah dan lihai memfoto.
Puas banget deh";2
Terima kasih untuk layanan wisata VW yang memuaskan;2
Sensasi naik rental VW borobudur..bernostalgia dengan mobil clasik.memberikan pengalaman liburan yg berbeda.di Borobudur dan sekitarnya dengan melihat asrinya alam perbukitan menoreh;2
"Mantap sekali berwisata vw dengan operator disini
Pelayanan memuaskan,drivernya pandai mengambil foto dan video

Terima kasih";2
Bagusss sekalii;2
Sangat memuaskan, drivernya humble banget dan unitnya berkualitas...;2
Tempat wisata cukup baik, terutama edukasi gula jawa dan madu;2
Lumayan cukup oke;2
Ok, lumayan;1
Tak tahu, tapi cukup kreatif;2
Tempatnya kecil tapi nyaman, pelayanan ramah;2
Harga makanan terjangkau;2
Wajib booking untuk dapat tempat di penginapan;1
Harga makanan biasa;1
Taman wisata edukatif, madu, gula, menarik;2
Bagus, tetapi bisa lebih baik lagi;2
Tempat wisata cukup menarik, edukatif;2
Pelayanan cukup baik namun masih perlu ditingkatkan;2
Pelayanan cepat;2
Tempat lumayan rapi;2
Harga makanan masih cukup terjangkau;2
Tempat cukup oke;2
Pelayanan baik, harga sesuai;2
Cukup bersih, lumayan;2
Supir pemandu ramah;2
Pelayanan ramah;2
Harga cukup terjangkau;2
Cukup oke;2
Makanan cukup enak;2
Tempat wisata menarik;2
Pelayanan ramah, harga oke;2
Penginapan cukup nyaman;2
Layanan sopan;2
Cukup nyaman, harga standar;1
Harga terjangkau, lumayan;2
Tempat wisata cukup menarik;2
Pelayanan cepat, tempat kecil;0
Layanan cepat;2
Tempat wisata cukup menarik;2
Pelayanan baik, harga oke;1
Supir pemandu cepat, tetapi kurang komunikatif;0
Pelayanan cukup standar;1
Pelayanan baik, tapi bisa lebih cepat;1
Oke, layanan cukup memadai;1
Layanan cukup memuaskan, meskipun agak lambat;1
Supir pemandu ramah, tetapi kurang informatif;2
Oke, tidak ada masalah yang berarti;1
Layanan sering terlambat, perlu diperbaiki;0
Supir pemandu sangat cepat, tapi tidak menjelaskan dengan baik;2
Layanan memuaskan, tapi bisa lebih cepat;2
Oke, tidak ada keluhan berarti;1
